ssyk96_4	year	daioe_allapps	daioe_stratgames	daioe_videogames	daioe_imgrec	daioe_imgcompr	daioe_imggen	daioe_readcompr	daioe_lngmod	daioe_translat	daioe_speechrec	daioe_genai	pctl_rank_allapps	pctl_rank_stratgames	pctl_rank_videogames	pctl_rank_imgrec	pctl_rank_imgcompr	pctl_rank_imggen	pctl_rank_readcompr	pctl_rank_lngmod	pctl_rank_translat	pctl_rank_speechrec	pctl_rank_genai	ssyk96_1	ssyk96_2	ssyk96_3
4140 Biblioteksassistenter m.fl.	2021	28.908989	.28705719	5.1045232	.46748272	.15831894	.65805727	.19840467	.38753229	.037303872	.40288004	1.8536278	74.57	75.709999	55.259998	80.540001	70.599998	60.650002	63.209999	65.199997	61.790001	63.490002	61.509998	4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	414 Biblioteksassistenter m.fl.
4140 Biblioteksassistenter m.fl.	2022	31.378139	.28705728	5.1194425	.48303652	.18054436	.68805593	.23527858	.75951356	.038035911	.43322727	2.4666066	74.010002	75.709999	55.259998	80.540001	70.599998	60.650002	63.209999	65.199997	61.790001	63.490002	63.209999	4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	414 Biblioteksassistenter m.fl.
4140 Biblioteksassistenter m.fl.	2023	34.865349	.28705737	5.1233582	.48613042	.24608205	.69109088	.38503233	.9847188	.038461812	.74337792	2.7470663	72.019997	75.709999	55.259998	80.540001	70.599998	60.650002	63.209999	65.199997	61.790001	63.490002	63.490002	4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	414 Biblioteksassistenter m.fl.
4150 Brevbärare m.fl.	2010	.21888378	.071071088		.022219419						.0027512908		21.73	18.889999		31.68						37.639999		4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	415 Brevbärare m.fl.
4150 Brevbärare m.fl.	2011	.36527416	.14143234		.026455382						.0055025816		21.73	18.889999		31.68						37.639999		4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	415 Brevbärare m.fl.
4150 Brevbärare m.fl.	2012	.54308283	.15288037		.06801787				.00030741649		.014264795	.00030741649	23.15	18.889999		31.68				33.66		37.639999	33.66	4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	415 Brevbärare m.fl.
4150 Brevbärare m.fl.	2013	3.27158	.1643284	1.5870985	.096454754				.00085918204		.023027008	.00085918204	49.860001	18.889999	69.459999	31.68				33.66		37.639999	33.66	4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	415 Brevbärare m.fl.
4150 Brevbärare m.fl.	2014	5.3844795	.17577642	2.5316923	.1261168			.0018130218	.0074464455		.029377602	.0074464455	49.290001	18.889999	69.459999	31.68			29.4	33.66		37.639999	33.66	4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	415 Brevbärare m.fl.
4150 Brevbärare m.fl.	2015	9.0271807	.18825056	3.4762862	.1595103		.016958138	.0030465871	.013483921	.0019595195	.15670411	.050629381	42.470001	18.889999	69.459999	31.68		7.5300002	29.4	33.66	36.220001	37.639999	20.309999	4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	415 Brevbärare m.fl.
4150 Brevbärare m.fl.	2016	13.061068	.23371214	3.7445743	.16302688	.03760381	.219639	.079779305	.022412786	.005552114	.17747575	.34711152	30.82	18.889999	69.459999	31.68	27.700001	7.5300002	29.4	33.66	36.220001	37.639999	12.64	4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	415 Brevbärare m.fl.
4150 Brevbärare m.fl.	2017	13.519624	.2352666	3.7687917	.18154263	.051881634	.21967016	.081959508	.023990965	.0080175661	.18479241	.34916317	30.540001	18.889999	69.459999	31.68	27.700001	7.5300002	29.4	33.66	36.220001	37.639999	12.64	4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	415 Brevbärare m.fl.
4150 Brevbärare m.fl.	2018	15.762482	.23539689	4.3176985	.19229776	.051908307	.25974548	.086150222	.056956567	.011100667	.20328285	.49471962	29.690001	18.889999	69.459999	31.68	27.700001	7.5300002	29.4	33.66	36.220001	37.639999	15.48	4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	415 Brevbärare m.fl.
4150 Brevbärare m.fl.	2019	20.484144	.23546524	5.4300818	.25266647	.056015588	.28971079	.11602296	.081637539	.02147321	.24229738	.6036225	30.540001	18.889999	69.459999	31.68	27.700001	7.5300002	29.4	33.66	36.220001	37.639999	16.620001	4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	415 Brevbärare m.fl.
4150 Brevbärare m.fl.	2020	22.381437	.23549823	5.4642086	.30879641	.06654267	.34811085	.1176047	.20076799	.023731217	.2727963	.94756323	29.120001	18.889999	69.459999	31.68	27.700001	7.5300002	29.4	33.66	36.220001	37.639999	19.18	4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	415 Brevbärare m.fl.
4150 Brevbärare m.fl.	2021	24.061447	.23557371	5.4694118	.36511022	.11778434	.44793898	.12421875	.24099329	.024733268	.28795871	1.2140431	27.98	18.889999	69.459999	31.68	27.700001	7.5300002	29.4	33.66	36.220001	37.639999	19.18	4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	415 Brevbärare m.fl.
4150 Brevbärare m.fl.	2022	25.776173	.23557378	5.4853978	.37725797	.13431937	.46835902	.14730506	.47231594	.025218625	.30964941	1.6029053	28.27	18.889999	69.459999	31.68	27.700001	7.5300002	29.4	33.66	36.220001	37.639999	20.879999	4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	415 Brevbärare m.fl.
4150 Brevbärare m.fl.	2023	28.171051	.23557386	5.489593	.37967435	.18307737	.47042492	.24106407	.61236346	.025501005	.53132969	1.7789541	29.4	18.889999	69.459999	31.68	27.700001	7.5300002	29.4	33.66	36.220001	37.639999	22.02	4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	415 Brevbärare m.fl.
4190 Övrig kontorspersonal	2010	.29911384	.092741169		.029633569						.0050074081		86.510002	85.940002		85.089996						91.339996		4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	419 Övrig kontorspersonal
4190 Övrig kontorspersonal	2011	.50025517	.18455607		.035282981						.010014816		86.510002	85.940002		85.089996						91.339996		4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	419 Övrig kontorspersonal
4190 Övrig kontorspersonal	2012	.7580263	.19949467		.090713993				.00060337631		.025962234	.00060337631	86.790001	85.940002		85.089996				84.800003		91.339996	84.800003	4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	419 Övrig kontorspersonal
4190 Övrig kontorspersonal	2013	3.5326197	.2144333	1.4211318	.12863965				.0016863445		.04190965	.0016863445	83.099998	85.940002	46.16	85.089996				84.800003		91.339996	84.800003	4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	419 Övrig kontorspersonal
4190 Övrig kontorspersonal	2014	5.8384619	.22937191	2.2669473	.1681993			.0036113816	.01461538		.053467862	.01461538	84.800003	85.940002	46.16	85.089996			83.660004	84.800003		91.339996	84.800003	4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	419 Övrig kontorspersonal
4190 Övrig kontorspersonal	2015	10.33195	.24564949	3.1127629	.2127355		.02733209	.0060685361	.026465327	.0039331419	.28520483	.089612164	88.489998	85.940002	46.16	85.089996		72.589996	83.660004	84.800003	88.209999	91.339996	77.699997	4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	419 Övrig kontorspersonal
4190 Övrig kontorspersonal	2016	16.125799	.30497262	3.3529954	.2174255	.056098148	.35400075	.15891342	.043990303	.011144187	.32300964	.58437967	87.93	85.940002	46.16	85.089996	86.220001	72.589996	83.660004	84.800003	88.209999	91.339996	76.559998	4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	419 Övrig kontorspersonal
4190 Övrig kontorspersonal	2017	16.778257	.30700105	3.3746803	.24211957	.077398099	.35405093	.16325618	.047087844	.016092835	.33632612	.58831221	88.209999	85.940002	46.16	85.089996	86.220001	72.589996	83.660004	84.800003	88.209999	91.339996	75.989998	4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	419 Övrig kontorspersonal
4190 Övrig kontorspersonal	2018	19.656404	.30717108	3.8661866	.25646344	.077437893	.41864187	.17160372	.1117905	.022281226	.36997908	.84625709	87.639999	85.940002	46.16	85.089996	86.220001	72.589996	83.660004	84.800003	88.209999	91.339996	75.989998	4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	419 Övrig kontorspersonal
4190 Övrig kontorspersonal	2019	25.688374	.30726025	4.8622456	.33697593	.08356522	.46693814	.23110761	.16023265	.043100968	.44098637	1.0392532	87.93	85.940002	46.16	85.089996	86.220001	72.589996	83.660004	84.800003	88.209999	91.339996	75.989998	4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	419 Övrig kontorspersonal
4190 Övrig kontorspersonal	2020	28.666533	.30730331	4.8928032	.41183522	.099269748	.56106377	.23425831	.39405385	.047633234	.49649504	1.662432	87.07	85.940002	46.16	85.089996	86.220001	72.589996	83.660004	84.800003	88.209999	91.339996	77.699997	4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	419 Övrig kontorspersonal
4190 Övrig kontorspersonal	2021	31.335514	.30740181	4.8974628	.48693976	.17571315	.72196066	.24743292	.47300535	.049644545	.52409095	2.1265762	87.07	85.940002	46.16	85.089996	86.220001	72.589996	83.660004	84.800003	88.209999	91.339996	77.699997	4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	419 Övrig kontorspersonal
4190 Övrig kontorspersonal	2022	34.227608	.3074019	4.9117765	.50314093	.20038044	.75487244	.29341882	.92702979	.050618753	.56356847	2.8567789	86.510002	85.940002	46.16	85.089996	86.220001	72.589996	83.660004	84.800003	88.209999	91.339996	77.980003	4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	419 Övrig kontorspersonal
4190 Övrig kontorspersonal	2023	38.464684	.30740201	4.9155335	.50636363	.27311862	.75820208	.48017859	1.2019056	.051185545	.96703136	3.19519	86.510002	85.940002	46.16	85.089996	86.220001	72.589996	83.660004	84.800003	88.209999	91.339996	78.839996	4 Kontors- och kundservicearbete	41 Kontorsarbete m.m.	419 Övrig kontorspersonal
4211 Butikskassörer, biljettförsäljare m.fl.	2010	.24752338	.079410188		.022774858						.0042542578		56.389999	53.27		36.790001						73.440002		4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4211 Butikskassörer, biljettförsäljare m.fl.	2011	.41652191	.15802726		.02711671						.0085085155		56.68	53.27		36.790001						73.440002		4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4211 Butikskassörer, biljettförsäljare m.fl.	2012	.62553751	.17081854		.069718175				.00048286034		.022057325	.00048286034	57.240002	53.27		36.790001				63.779999		73.440002	63.779999	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4211 Butikskassörer, biljettförsäljare m.fl.	2013	3.1997821	.18360981	1.3855304	.098865919				.0013495208		.035606135	.0013495208	43.32	53.27	40.77	36.790001				63.779999		73.440002	63.779999	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4211 Butikskassörer, biljettförsäljare m.fl.	2014	5.2883835	.19640109	2.2101569	.12926945			.002755929	.011696163		.045425914	.011696163	44.740002	53.27	40.77	36.790001			60.09	63.779999		73.440002	63.779999	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4211 Butikskassörer, biljettförsäljare m.fl.	2015	9.240963	.21033886	3.0347834	.16349773		.020424148	.0046310406	.02117925	.0031757844	.24230796	.069386557	53.27	53.27	40.77	36.790001		39.060001	60.09	63.779999	67.470001	73.440002	54.119999	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4211 Butikskassörer, biljettförsäljare m.fl.	2016	14.003133	.26113465	3.2689979	.16710222	.043965951	.26453021	.12127052	.035203855	.008998286	.27442667	.4443244	59.799999	53.27	40.77	36.790001	52.98	39.060001	60.09	63.779999	67.470001	73.440002	47.869999	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4211 Butikskassörer, biljettförsäljare m.fl.	2017	14.54335	.26287153	3.2901394	.18608083	.06065942	.26456773	.12458458	.037682705	.012994032	.28574026	.44744956	60.09	53.27	40.77	36.790001	52.98	39.060001	60.09	63.779999	67.470001	73.440002	48.150002	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4211 Butikskassörer, biljettförsäljare m.fl.	2018	17.025778	.26301709	3.7693329	.1971048	.060690604	.31283388	.13095479	.089461915	.0179908	.31433159	.64729571	60.09	53.27	40.77	36.790001	52.98	39.060001	60.09	63.779999	67.470001	73.440002	50.139999	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4211 Butikskassörer, biljettförsäljare m.fl.	2019	22.218477	.26309347	4.7404389	.25898263	.065492794	.34892371	.17636359	.12822843	.034801535	.37465885	.79682362	61.220001	53.27	40.77	36.790001	52.98	39.060001	60.09	63.779999	67.470001	73.440002	51.279999	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4211 Butikskassörer, biljettförsäljare m.fl.	2020	24.621899	.26313034	4.7702312	.31651568	.077800944	.41925994	.17876795	.31534711	.038461078	.42181861	1.2833035	59.799999	53.27	40.77	36.790001	52.98	39.060001	60.09	63.779999	67.470001	73.440002	53.549999	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4211 Butikskassörer, biljettförsäljare m.fl.	2021	26.727417	.26321468	4.7747736	.37423724	.13771214	.53949153	.18882181	.37852916	.040085096	.44526392	1.6407139	58.950001	53.27	40.77	36.790001	52.98	39.060001	60.09	63.779999	67.470001	73.440002	53.549999	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4211 Butikskassörer, biljettförsäljare m.fl.	2022	29.050503	.26321477	4.7887292	.38668862	.15704469	.56408519	.22391471	.74186856	.04087171	.47880375	2.21736	58.66	53.27	40.77	36.790001	52.98	39.060001	60.09	63.779999	67.470001	73.440002	54.400002	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4211 Butikskassörer, biljettförsäljare m.fl.	2023	32.47451	.26321483	4.7923918	.3891654	.21405199	.56657326	.36643544	.96184182	.041329365	.82158291	2.4865255	58.66	53.27	40.77	36.790001	52.98	39.060001	60.09	63.779999	67.470001	73.440002	54.970001	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4212 Bank- och postkassörer	2010	.28037226	.087898999		.026920782						.0047982964		78.550003	77.699997		70.029999						87.639999		4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4212 Bank- och postkassörer	2011	.47014004	.17492008		.032053024						.0095965927		78.839996	77.699997		70.029999						87.639999		4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4212 Bank- och postkassörer	2012	.71119189	.18907873		.082409635				.00059677992		.024878036	.00059677992	79.970001	77.699997		70.029999				81.68		87.639999	81.68	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4212 Bank- och postkassörer	2013	3.213407	.20323738	1.2617397	.11686342				.0016679086		.040159483	.0016679086	44.459999	77.699997	24.860001	70.029999				81.68		87.639999	81.68	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4212 Bank- och postkassörer	2014	5.3155704	.21739602	2.0126896	.15280159			.003565236	.014455599		.05123502	.014455599	45.880001	77.699997	24.860001	70.029999			81.389999	81.68		87.639999	81.68	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4212 Bank- och postkassörer	2015	9.4804516	.23282371	2.7636397	.19326077		.026948696	.0059909932	.026175998	.0037921395	.27329457	.088588901	64.349998	77.699997	24.860001	70.029999		70.599998	81.389999	81.68	84.800003	87.639999	75.989998	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4212 Bank- och postkassörer	2016	15.001119	.28904951	2.9769282	.19752142	.052814968	.34903508	.15688285	.043509386	.01074467	.3095206	.5771088	74.860001	77.699997	24.860001	70.029999	78.550003	70.599998	81.389999	81.68	84.800003	87.639999	74.57	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4212 Bank- och postkassörer	2017	15.61308	.29097202	2.996181	.21995489	.072868332	.34908459	.16117013	.046573061	.01551591	.322281	.58099908	75.989998	77.699997	24.860001	70.029999	78.550003	70.599998	81.389999	81.68	84.800003	87.639999	74.57	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4212 Bank- och postkassörer	2018	18.306736	.29113317	3.4325607	.23298565	.072905794	.4127695	.16941102	.11056836	.021482449	.35452861	.83607137	76.279999	77.699997	24.860001	70.029999	78.550003	70.599998	81.389999	81.68	84.800003	87.639999	74.860001	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4212 Bank- och postkassörer	2019	23.926834	.29121768	4.3169031	.30612767	.078674518	.4603883	.22815457	.15848091	.041555807	.42257062	1.0269183	76.849998	77.699997	24.860001	70.029999	78.550003	70.599998	81.389999	81.68	84.800003	87.639999	75.139999	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4212 Bank- och postkassörer	2020	26.778008	.29125851	4.3440332	.374134	.093459927	.55319363	.23126501	.38974592	.045925591	.4757612	1.6433308	78.550003	77.699997	24.860001	70.029999	78.550003	70.599998	81.389999	81.68	84.800003	87.639999	75.709999	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4212 Bank- och postkassörer	2021	29.337646	.29135185	4.3481703	.44236317	.16542943	.71183354	.24427128	.46783429	.047864798	.50220472	2.1021595	79.400002	77.699997	24.860001	70.029999	78.550003	70.599998	81.389999	81.68	84.800003	87.639999	75.139999	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4212 Bank- och postkassörer	2022	32.136135	.29135194	4.3608789	.45708123	.18865305	.74428362	.28966957	.91689515	.048804078	.54003364	2.8245561	79.970001	77.699997	24.860001	70.029999	78.550003	70.599998	81.389999	81.68	84.800003	87.639999	75.989998	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4212 Bank- och postkassörer	2023	36.237247	.29135203	4.3642144	.46000886	.2571342	.74756658	.47404295	1.188766	.049350552	.92664772	3.1593261	80.82	77.699997	24.860001	70.029999	78.550003	70.599998	81.389999	81.68	84.800003	87.639999	76.279999	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4213 Croupierer m.fl.	2010	.26429644	.08486338		.025026351						.0041850456		67.190002	71.730003		56.959999						69.739998		4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4213 Croupierer m.fl.	2011	.44369492	.16887918		.029797433						.0083700912		68.040001	71.730003		56.959999						69.739998		4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4213 Croupierer m.fl.	2012	.66494286	.18254885		.076610424				.00047451182		.021698477	.00047451182	66.900002	71.730003		56.959999				62.639999		69.739998	62.639999	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4213 Croupierer m.fl.	2013	3.2663517	.19621852	1.3764688	.10863968				.0013261881		.035026863	.0013261881	49.009998	71.730003	39.630001	56.959999				62.639999		69.739998	62.639999	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4213 Croupierer m.fl.	2014	5.3841038	.20988819	2.1957021	.14204887			.0027499984	.011493941		.044686884	.011493941	49.009998	71.730003	39.630001	56.959999			59.52	62.639999		69.739998	62.639999	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4213 Croupierer m.fl.	2015	9.3906145	.22478309	3.0149355	.1796609		.021825679	.004621075	.020813068	.0029752776	.2383659	.071116157	59.23	71.730003	39.630001	56.959999		47.299999	59.52	62.639999	62.360001	69.739998	55.259998	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4213 Croupierer m.fl.	2016	14.288051	.2790671	3.2476182	.18362172	.046478905	.2826826	.12100955	.034595195	.008430169	.26996207	.46548116	64.349998	71.730003	39.630001	56.959999	60.939999	47.299999	59.52	62.639999	62.360001	69.739998	51.849998	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4213 Croupierer m.fl.	2017	14.842508	.28092322	3.2686214	.20447654	.064126521	.28272268	.12431649	.037031189	.01217364	.2810916	.46858123	64.910004	71.730003	39.630001	56.959999	60.939999	47.299999	59.52	62.639999	62.360001	69.739998	51.849998	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4213 Croupierer m.fl.	2018	17.355282	.28107879	3.7446809	.21659032	.06415949	.33430094	.13067299	.087915152	.016854931	.30921778	.67333806	64.349998	71.730003	39.630001	56.959999	60.939999	47.299999	59.52	62.639999	62.360001	69.739998	53.549999	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4213 Croupierer m.fl.	2019	22.62018	.28116041	4.7094355	.2845853	.069236159	.37286729	.17598407	.1260114	.032604299	.36856359	.82653815	64.349998	71.730003	39.630001	56.959999	60.939999	47.299999	59.52	62.639999	62.360001	69.739998	54.689999	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4213 Croupierer m.fl.	2020	25.080853	.28119981	4.7390332	.34780601	.082247801	.44803005	.17838326	.30989486	.036032792	.41495612	1.3203323	63.779999	71.730003	39.630001	56.959999	60.939999	47.299999	59.52	62.639999	62.360001	69.739998	54.689999	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4213 Croupierer m.fl.	2021	27.265673	.28128994	4.743546	.41123384	.14558333	.57651216	.18841548	.37198451	.037554275	.43801999	1.6892486	62.639999	71.730003	39.630001	56.959999	60.939999	47.299999	59.52	62.639999	62.360001	69.739998	54.689999	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4213 Croupierer m.fl.	2022	29.614815	.28129002	4.75741	.42491618	.16602089	.6027934	.22343287	.72904193	.038291227	.47101417	2.266016	62.07	71.730003	39.630001	56.959999	60.939999	47.299999	59.52	62.639999	62.360001	69.739998	55.82	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4213 Croupierer m.fl.	2023	33.047043	.28129011	4.7610488	.42763779	.22628653	.60545224	.3656469	.94521195	.038719986	.80821669	2.532716	62.07	71.730003	39.630001	56.959999	60.939999	47.299999	59.52	62.639999	62.360001	69.739998	56.110001	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4214 Pantlånare	2010	.26963487	.082179263		.025934786						.0051235533		70.879997	64.059998		62.93						93.889999		4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4214 Pantlånare	2011	.452061	.16353774		.030879054						.010247107		71.449997	64.059998		62.93						94.18		4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4214 Pantlånare	2012	.69029617	.17677505		.079391308				.00062857661		.026564416	.00062857661	72.870003	63.779999		62.93				87.639999		94.18	87.93	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4214 Pantlånare	2013	2.9959006	.19001238	1.1236204	.1125832				.0017567754		.042881723	.0017567754	21.450001	64.059998	8.6599998	62.93				87.639999		93.889999	87.639999	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4214 Pantlånare	2014	4.9690156	.20324969	1.7923658	.14720511			.0037456425	.015225797		.054708026	.015225797	22.02	64.059998	8.6599998	63.209999			86.510002	87.639999		94.18	87.93	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4214 Pantlånare	2015	9.0166283	.21767348	2.4611111	.18618242		.026934758	.0062941471	.027570661	.0041432735	.29182005	.090962395	41.900002	64.059998	8.9499998	62.93		70.029999	86.510002	87.93	92.760002	93.889999	81.389999	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4214 Pantlånare	2016	14.499313	.27024058	2.6510515	.19028702	.052226655	.34885454	.16482139	.045827575	.011739575	.33050174	.58441311	67.760002	64.059998	8.6599998	63.209999	75.43	70.309998	86.510002	87.639999	93.040001	93.889999	76.849998	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4214 Pantlånare	2017	15.109168	.27203798	2.6681967	.21189885	.072056636	.34890404	.16932561	.049054485	.01695261	.34412709	.58848828	69.459999	63.779999	8.9499998	63.209999	75.43	70.029999	86.510002	87.93	92.760002	93.889999	76.849998	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4214 Pantlånare	2018	17.748358	.27218863	3.056807	.22445235	.072093681	.41255599	.17798349	.11645947	.023471622	.37856063	.8505035	69.459999	64.059998	8.9499998	63.209999	75.43	70.309998	86.790001	87.93	93.040001	94.18	77.129997	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4214 Pantlånare	2019	23.249905	.27226767	3.8443427	.2949155	.07779815	.46015018	.23969956	.16692482	.045403674	.45121491	1.0465469	69.739998	63.779999	8.6599998	63.209999	75.43	70.029999	86.790001	87.93	93.040001	94.18	78.269997	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4214 Pantlånare	2020	26.142948	.27230582	3.8685033	.36043105	.092418864	.55290747	.2429674	.4105117	.050178081	.50801104	1.683417	72.589996	63.779999	8.6599998	63.209999	75.43	70.029999	86.790001	87.93	92.760002	94.18	80.260002	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4214 Pantlånare	2021	28.731567	.27239311	3.8721874	.42616123	.16358669	.71146536	.25663179	.49276063	.052296851	.53624701	2.1525416	73.440002	63.779999	8.9499998	62.93	75.43	70.029999	86.790001	87.93	92.760002	93.889999	79.970001	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4214 Pantlånare	2022	31.609123	.2723932	3.8835046	.44034022	.18655162	.74389869	.30432731	.96574754	.053323101	.57664025	2.9055908	76.559998	63.779999	8.9499998	62.93	75.709999	70.029999	86.510002	87.639999	92.760002	93.889999	81.68	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4214 Pantlånare	2023	35.883316	.27239326	3.8864751	.44316065	.25426993	.74717999	.4980303	1.2521037	.05392018	.9894613	3.2565134	79.690002	63.779999	8.9499998	62.93	75.43	70.309998	86.510002	87.93	92.760002	94.18	82.809998	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4215 Inkasserare m.fl.	2010	.26963487	.082179263		.025934786						.0051235533		70.599998	63.779999		63.209999						94.18		4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4215 Inkasserare m.fl.	2011	.452061	.16353774		.030879054						.010247107		71.160004	63.779999		63.209999						93.889999		4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
4215 Inkasserare m.fl.	2012	.69029617	.17677505		.079391308				.00062857661		.026564416	.00062857661	72.589996	64.059998		63.209999				87.93		93.889999	87.639999	4 Kontors- och kundservicearbete	42 Kundservicearbete	421 Kassapersonal m.fl.
